Time,Red,Bottom orange,Top orange,CO2,All-Fam-Max,All-Fam-Min,Marine-Fam-Max,Marine-Fam-Min,Terrestrial-Fam-Max,Terrestrial-Fam-Min,All-Fam-pcOrig-Max,All-Fam-pcOrig-Min,Marine-Fam-pcOrig-Max,Marine-Fam-pcOrig-Min,Terrestrial-Fam-pcOrig-Max,Terrestrial-Fam-pcOrig-Min,All-Fam-pcExtin-Max,All-Fam-pcExtin-Min,Marine-Fam-pcExtin-Max,Marine-Fam-pcExtin-Min,Terrestrial-Fam-pcExtin-max,Terrestrial-Fam-pcExtin-Min,Sep_ngen,Sep-pcOrig,Sep-pcExtin,allmaxbc,allmaxp,allmaxq,allminbc,allminp,allminq,marmaxbc,marmaxp,marmaxq,marminbc,marminp,marminq,terrmaxbc,terrmaxp,terrmaxq,terrminbc,terrminp,terrminq,Sepbc,sep-p,sep-q,pulsedR,p&f01terrf,p&f02f,cosunaD,cosunaP,cosunaQ
150,-0.1234998818,-0.2053940795,0.07566903555,-0.01554901207,0.2120045637,0.1423540706,0.165566119,0.2095394423,0.2403359038,0.08541468469,-0.43538955,0.3707639368,-0.1413682841,-0.06731295742,-0.5109841159,0.5292458986,0.4306960077,-0.21849782,-0.1346984891,-0.1678741127,0.9800290788,-0.124787777,-0.2974164298,-0.2349676417,0.05105857157,0.2083210944,-0.4847594885,0.4085591963,0.138080551,0.3500582854,-0.268385339,0.1550499285,-0.2438029272,-0.2461349241,0.1996976334,-0.169653199,-0.2781485617,0.262183794,-0.5553329964,1.32580106,0.09875358647,0.7343493521,-0.01320455061,-0.2803249571,-0.4886304476,-0.1353068139,-0.944476759,-0.1664074444,-1.320899819,-1.048920575,-0.7319176036,-0.622026888
140,0.1109375729,0.04811285972,0.2905918053,0.07915014905,0.3137345574,0.08093128302,0.1737747292,0.1466301309,0.3880205752,0.01971562176,-0.7165588895,-0.7428849749,-0.4429169495,-0.5316022604,-0.5658666218,-0.5105042245,-0.7602757711,-0.7131301506,-0.6092262781,-0.6172205477,-0.5983734046,-0.5617087078,-0.4631547703,-0.3049057345,-0.5368487816,0.330781365,-0.6866313666,-0.6970560646,0.1007337817,-0.7120368047,-0.6596423275,0.1994369201,-0.4384543944,-0.5735204902,0.1749639051,-0.5263883939,-0.5822489459,0.4188971203,-0.575812502,-0.5462121861,0.05171398117,-0.5791750208,-0.5178561358,-0.3325052143,-0.344093734,-0.5614681984,-0.7211060314,0.3064443102,-1.248749828,-1.048920575,-0.9759915916,-0.9002761602
130,-0.2219636128,0.2717954532,-0.01459852776,-0.1725485893,0.3645995542,0.1628283331,0.2599651363,0.2766427079,0.4234648963,0.05412941663,-0.7201197981,-0.7842531671,-0.4520454425,-0.5361051326,-0.5648859933,-0.5630881484,-0.7490126956,-0.7078955199,-0.6907819492,-0.6911543639,-0.5047537842,-0.4336603133,-0.3739110485,-0.4781441176,-0.6540483194,0.3764998661,-0.7093414528,-0.7092508939,0.1771249007,-0.7769594744,-0.6853349046,0.2841757222,-0.4417100307,-0.6467167386,0.3027548346,-0.524339852,-0.6468674149,0.4514225277,-0.5838583976,-0.4790757015,0.08620969172,-0.6535262184,-0.4268548252,-0.2431796893,-0.514423928,-0.6611860992,-1.005863355,0.3064443102,-1.248749828,0.01583819675,0.2941675714,-1.045535475
120,-0.08598988906,-0.1010088692,0.1100566787,-0.2529764983,0.5582147034,0.3232100563,0.4815976118,0.4695645962,0.6036401953,0.2011701765,-0.4801857796,-0.6005297252,-0.4507501833,-0.542026718,-0.2897216485,-0.2775950639,-0.6607196353,-0.5877406132,-0.6760566197,-0.6626970037,-0.3751453227,-0.2373666049,-0.2280931816,-0.55746219,-0.6902095304,0.5512098522,-0.4798626926,-0.6442747385,0.3180240758,-0.6023529937,-0.5878907154,0.4899699558,-0.4410305833,-0.6436398907,0.4800132208,-0.5312839961,-0.6298939989,0.6110927093,-0.3249867901,-0.3680875677,0.2053766918,-0.356850542,-0.2202106652,-0.1122868407,-0.5242899182,-0.6167906631,-0.06225447922,0.3064443102,-0.6715499077,0.8235862308,-0.3347235921,-0.9460951377
110,0.007785092837,0.008347065332,0.1960257866,-0.2858967841,0.6468182463,0.5671950181,0.7196473077,0.7295897501,0.5652421808,0.4139099993,-0.7110038722,-0.4252516928,-0.473694774,-0.4805902697,-0.5799549839,-0.1883511331,-0.37150276,-0.7329412143,-0.6589040381,-0.6904059141,0.0910074366,-0.4998304413,-0.02171707483,-0.5160255773,-0.6937595478,0.6475452651,-0.662960625,-0.2967751969,0.5692659783,-0.3586341973,-0.6864600524,0.7159400947,-0.4615935642,-0.62832875,0.7273505038,-0.4659816869,-0.6580131844,0.593351578,-0.5876839382,0.2841459715,0.443710692,-0.1298380526,-0.3984568773,0.01506836337,-0.5246980722,-0.6948681942,-0.7488941763,0.3064443102,0.4828499337,0.8235862308,-0.3347235921,-0.9460951377
100,0.6735874643,0.7291020886,0.8064064528,-0.3787784547,0.6468182463,0.5671950181,0.7196473077,0.7295897501,0.5652421808,0.4139099993,-0.7110038722,-0.4252516928,-0.473694774,-0.4805902697,-0.5799549839,-0.1883511331,-0.37150276,-0.7329412143,-0.6589040381,-0.6904059141,0.0910074366,-0.4998304413,-0.02171707483,-0.5160255773,-0.6937595478,0.6475452651,-0.662960625,-0.2967751969,0.5692659783,-0.3586341973,-0.6864600524,0.7159400947,-0.4615935642,-0.62832875,0.7273505038,-0.4659816869,-0.6580131844,0.593351578,-0.5876839382,0.2841459715,0.443710692,-0.1298380526,-0.3984568773,0.01506836337,-0.5246980722,-0.6948681942,-0.7488941763,0.3064443102,0.4828499337,0.8970178703,0.1547541092,0.8527179524
90,0.5141699951,0.5799803597,0.6602589694,-0.5341659967,0.7009648558,0.6473858797,0.9002367321,0.901541868,0.5268441662,0.4232955798,0.01570634589,0.326031895,0.2521437807,0.4539716047,-0.425342564,-0.2377561066,-0.3610273122,-0.3972805901,-0.09408247037,-0.187724301,-0.4321438656,-0.4579965827,0.03087297554,0.8645186298,0.3704132343,0.7161230167,-0.001190997083,-0.3276018679,0.664330482,0.3101295964,-0.3529237427,0.9136639662,0.1949608795,-0.101378254,0.9169757541,0.3839039602,-0.1887223995,0.5608261706,-0.4418848408,-0.3687198621,0.4625265341,-0.179742456,-0.3876888627,0.1892973578,0.5730272916,-0.02107607787,-0.9314846525,1.441288521,-0.5633249226,0.6950808618,-1.217831087,-1.073340163
80,0.1812688093,0.2469418317,0.3550686363,-0.5551382576,0.965134678,0.8435975622,1.191642394,1.090269802,0.7720007206,0.629778349,-0.4959249954,-0.586788042,-0.4439038136,-0.5497371156,-0.335549685,-0.3216629003,-0.4371909065,-0.3285055965,-0.338992209,-0.2662952513,-0.3108517444,-0.2234534276,0.5551798413,-0.3352751762,-0.574552414,0.9479811292,-0.5345665996,-0.4606554301,0.8239030417,-0.6387770092,-0.368763568,1.184021097,-0.4377046842,-0.3131417785,1.085989564,-0.5427759915,-0.23951704,0.7855471669,-0.4092596451,-0.3612233636,0.6318691132,-0.4262156227,-0.2824019689,0.6836831846,-0.3038799806,-0.5404477984,0.347546909,1.441288521,1.38472481,0.4747859434,-0.7088310993,3.646094919
70,0.1250038202,0.2071760373,0.3034871715,-0.7108102764,0.9749795161,1.031278302,1.21216392,1.178342838,0.7542785601,0.8769319666,-0.6271800848,-0.1322389264,-0.4540808497,-0.3243467724,-0.4937904303,-0.006800979794,0.2912071498,0.08068145523,0.512730559,0.4255082175,0.07335345104,-0.2303392713,0.6388458305,-0.4659320669,0.2150938552,0.9675747725,-0.6005189328,0.3641074708,1.024217532,-0.005886772473,0.253090648,1.200161821,-0.4096802203,0.6291012632,1.168435325,-0.2533997844,0.5779987188,0.7825903117,-0.53357443,0.362913266,0.9015628502,0.09520372912,0.154100627,0.6810299512,-0.461956324,0.5591294319,1.313157776,1.441288521,1.16827484,-0.03923553285,2.495781273,1.169305295
60,-0.06723489268,0.02325923823,0.1315489557,-0.7737112546,1.073427897,1.154123877,1.080826157,1.07768794,1.002388808,1.142856745,0.5496289747,1.119757244,0.06723011766,0.4455210089,0.4137158307,0.6721236819,-0.3015614242,-0.388180386,-0.4760510452,-0.6061076964,-0.01287386688,-0.09304686745,0.5073707046,0.07423023303,-0.4918737345,1.059011775,0.4080999219,-0.4288611616,1.13795542,1.015760228,-0.538432024,1.087176751,0.03756118898,-0.4592338121,1.085989564,0.4100031554,-0.5835946927,0.9540879141,0.2585942765,-0.2031276682,1.092857245,0.6957596749,-0.3128666836,0.5917044261,0.307836229,-0.417102396,0.3430241401,-0.2609777953,-0.3829499474,0.2728489349,0.5294705558,0.06160577085
50,-0.2360298601,-0.130833215,-0.4573394335,-0.7144610618,1.655093748,1.534603923,1.838070448,1.685811284,1.443965975,1.360289358,0.2940269586,-0.1912136503,0.2225378573,-0.009084034609,0.0467319748,-0.3148966938,-0.6965566937,-0.6233361016,-0.698144614,-0.6707021616,-0.444399525,-0.361877751,2.238858272,-0.378921206,-0.697529911,1.641922663,0.3011815729,-0.695087857,1.519911015,-0.2152282096,-0.6526233055,1.807456569,0.1926159124,-0.7108570805,1.658987603,-0.04672668639,-0.688682076,1.424227893,0.05443376322,-0.4272151034,1.339031179,-0.3785182079,-0.3550971517,1.835186488,-0.1914620291,-0.6569073232,-0.4494934901,0.9684367667,2.142299706,0.4747859434,0.1894096337,0.06368647158
40,-0.6486397804,-0.5384326075,-0.8356035083,-0.8899832386,1.780615434,1.696691834,2.02481633,1.933254575,1.534053625,1.461966479,-0.6590858254,-0.04155813135,-0.6082166883,-0.1225194044,-0.3812469711,-0.08353326146,-0.5956615909,-0.7581479742,-0.5573639912,-0.6996150999,-0.4080216154,-0.5593033788,2.238858272,-0.378921206,-0.697529911,1.790507791,-0.6312104367,-0.5387770909,1.706644862,-0.0350430395,-0.7130353212,2.019303574,-0.5991486591,-0.5299145885,1.926936326,-0.1599029026,-0.6842544152,1.533631536,-0.3892976511,-0.3334117113,1.466038114,-0.06817950456,-0.5106539221,1.835186488,-0.1914620291,-0.6569073232,-0.2174817724,0.9684367667,2.142299706,-0.5716149189,0.2841286623,-0.347380525
30,-1.150335934,-0.9808270701,-1.295538236,-0.9925213156,2.422170716,2.423528154,2.164362703,2.172309959,2.573753711,2.572593496,0.0110059466,-0.3114533785,-0.5126142274,-0.6670585257,0.181699138,-0.08627474169,-0.6396112142,-0.6640051552,-0.7453951219,-0.6941807041,-0.3498558668,-0.4127669656,1.897022945,-0.5504523123,-0.8167615276,2.410973163,0.00551527028,-0.6158703578,2.412838317,-0.3191812773,-0.6565491765,2.15649973,-0.5009066896,-0.6982009774,2.166029033,-0.6491463828,-0.649134223,2.541919164,0.1845043076,-0.3231402711,2.544813062,-0.09733038891,-0.4133661396,2.125273342,-0.5152343986,-0.7529231712,-0.4857184823,-0.2609777953,-0.2386499672,0.07091192634,1.254289185,-0.3056758869
20,-1.328508399,-1.095153729,-1.458879541,-1.03377045,2.679777313,2.752822543,2.385995179,2.39878348,2.818910265,2.96053082,-0.4247068243,-0.7222008788,-0.465614824,-0.6402880252,-0.3168196815,-0.4869974897,-0.7188465564,-0.7243242069,-0.7377897319,-0.7196279946,-0.4412383431,-0.4712966369,3.268348349,-0.5145794134,-0.7650292061,2.675487347,-0.409652533,-0.6686224285,2.750656821,-0.6989344362,-0.6815788796,2.378434688,-0.4450306084,-0.6775814011,2.388632588,-0.6213190856,-0.6705008987,2.799165568,-0.3428173985,-0.4081479193,2.952489641,-0.5574834851,-0.4331185907,3.208676987,-0.4516592874,-0.7130426974,-0.578966878,1.299432995,0.1581749783,-0.1677409019,0.4293014338,0.6822825611
10,-1.441038377,-1.12000735,-1.56204247,-1.060084552,2.747050373,2.921735209,2.529645857,2.604287231,2.815956572,3.076286311,-0.8139141294,-0.6709558517,-0.6253634522,-0.5555353346,-0.5522031986,-0.4779272732,-0.6229135078,-0.721022363,-0.5291269582,-0.6925129628,-0.4395848017,-0.4778051741,3.268348349,-0.5145794134,-0.7650292061,2.74896351,-0.783142219,-0.5707276777,2.923810025,-0.644470095,-0.6698712252,2.511595663,-0.6154624538,-0.5038826983,2.586502415,-0.5544947548,-0.6605546017,2.813949844,-0.5638823089,-0.3792447755,3.081064562,-0.5343184144,-0.4155183105,3.208676987,-0.4516592874,-0.7130426974,-0.8393144757,1.299432995,0.08602498818,,,
0,-1.342574646,-0.9360905514,-1.471774907,-1.060416442,2.773303275,3.036049841,2.455768366,2.608481185,2.877984134,3.238969705,2.598223616,2.778353975,3.040943074,2.447032766,2.598869279,2.876043804,3.244135194,3.116698229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
