Time,Sea Level,Red,Bottom orange,Top orange,CO2,All-Fam-Max,All-Fam-Min,Marine-Fam-Max,Marine-Fam-Min,Terrestrial-Fam-Max,Terrestrial-Fam-Min,All-Fam-pcOrig-Max,All-Fam-pcOrig-Min,Marine-Fam-pcOrig-Max,Marine-Fam-pcOrig-Min,Terrestrial-Fam-pcOrig-Max,Terrestrial-Fam-pcOrig-Min,All-Fam-pcExtin-Max,All-Fam-pcExtin-Min,Marine-Fam-pcExtin-Max,Marine-Fam-pcExtin-Min,Terrestrial-Fam-pcExtin-max,Terrestrial-Fam-pcExtin-Min,Sep_ngen,Sep-pcOrig,Sep-pcExtin,allmaxbc,allmaxp,allmaxq,allminbc,allminp,allminq,marmaxbc,marmaxp,marmaxq,marminbc,marminp,marminq,terrmaxbc,terrmaxp,terrmaxq,terrminbc,terrminp,terrminq,Sepbc,sep-p,sep-q,pulsedR,p&f01terrf,p&f02f,cosunaD,cosunaP,cosunaQ
250.0,None,0.693934866021,0.760520817707,0.636171398556,0.665296376247,0.0672730603135,0.125404857992,0.258571221381,0.32293446533,0.0989487297934,0.0328495314646,0.711754402124,1.34797323923,0.283723432317,0.548918627209,0.526139854367,1.37893538942,3.86866952123,2.9609486975,3.59516492784,3.16539726329,3.00122617947,1.68472070026,0.251396377124,0.442968034908,2.23646195399,0.0898041984817,0.468954345838,4.47962618172,0.148538286981,0.982509772927,3.00442783496,0.268339539932,0.201457901895,3.97668253709,0.333905332078,0.440128594022,3.3654966492,0.119752636184,0.698510915053,5.27173555604,0.0360636973942,1.96978104127,2.28380668019,0.268860986322,0.0569222865217,3.15939344563,0.259775998011,0.0,0.703462403356,0.890358628469,1.28040743658,2.24641135349
240.0,None,0.239126203832,0.203799696248,0.219221225178,0.161551205768,0.326520463473,0.0998120298301,0.295509967293,0.155176301522,0.361827444767,0.0672633263323,5.52467840608,4.75004183612,6.38402394317,6.05846034901,1.37771760573,0.614149900178,1.94859082119,0.506873313081,1.31678427367,0.514917139046,1.91854566534,0.0945624423736,0.308767341158,5.94752978365,1.76643965911,0.28900623875,5.69374151785,2.80189923394,0.0602641050038,5.12964882913,0.660469865024,0.280445083087,6.28605511542,2.09941528309,0.140157793712,5.96839596717,1.12225195429,0.356301053336,1.46510562081,2.82560583686,0.0360636973942,0.947378405329,1.80011277786,0.281242742271,6.29326726951,1.79887067699,0.871671260895,0.851133158346,1.10028734884,0.743495349546,1.00837860022,2.50622183327
230.0,None,0.497007404042,0.556721121459,0.455636271939,0.301339937426,0.219868050781,0.136495083528,0.217528170368,0.260025153902,0.227434393854,0.0469279020923,5.23546141318,5.63022527543,6.23463738815,6.08609441407,0.940161188576,0.873773910597,2.14652165117,2.65299134936,2.21713299241,2.60951877254,1.51770778925,2.2670461247,0.256575700266,6.21721926423,3.81159240317,0.202467647486,4.99518568038,1.8211848156,0.118830629585,5.53716128733,2.4603649306,0.193688690478,6.0812012019,1.84699181728,0.23497041887,5.9007988355,2.21320097715,0.206979865009,0.719327379873,2.69873631103,0.0250877894916,0.867804330808,4.6098780346,0.224640429361,6.2149527074,1.23261521589,0.547298162342,0.945703509273,0.144299980176,0.972969222863,0.931154577537,0.560773859394
220.0,None,0.618914880505,0.680989228927,0.567396112226,0.100183241377,0.0,0.00682475417642,0.00820861020258,0.0251637245712,0.00590738685334,0.00938558041846,0.9541810566,0.30446416904,0.264849656168,0.299965308924,1.10761984128,0.0606917058729,0.0870328559989,0.281864727643,0.116912643653,0.21532573129,0.04440244854,0.402633202266,0.0725105239881,0.126720111192,0.182519856669,0.00163280360876,1.10195347236,0.151137490816,0.00848790211321,0.349215797223,0.337872882668,0.00807036210323,0.268699289555,0.117756442577,0.0247337283021,0.319699806052,0.239595787692,0.0,1.50742917699,0.235906321959,0.00627194737291,0.1141512972,0.814085510618,0.0442205569609,0.19681938058,0.431837079104,0.18502236297,0.0,0.360749950439,0.385516107172,1.41112346933,1.57756627738
210.0,None,0.600159884126,0.676018504628,0.550202290643,0.145241203385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,None,0.0515762400421,0.00994144859748,0.0472830093521,0.0837310006023,0.0935259618993,0.0187680739852,0.00410430510129,0.0545214032376,0.171314218747,0.08134169696,0.150483995566,0.149870232715,0.158700085077,0.214965885585,0.0748219512082,0.0841692759006,0.209351430991,0.225491782114,0.345074342686,0.302804860373,0.0203288318617,0.0031127786517,0.254185243431,0.184948293526,0.524961873466,0.115929056222,0.229219514375,0.116503485308,0.0407419301434,0.228764193457,0.141149984232,0.0282462673613,0.196170115809,0.286261834574,0.0206114402517,0.260545089935,0.233932632181,0.209936720223,0.134832356721,0.234927200833,0.103487131653,0.0374642305328,0.320046703526,0.0504114349354,0.257657233524,0.867588029588,0.8321129909,0.756562807418,0.613274915747,1.06475877219,0.0955639518278,1.41605737754
190.0,None,0.121907476463,0.169004626157,0.111759840287,0.158137484339,0.0508649968224,0.0597165990437,0.164172204052,0.167758163808,0.0295369342667,0.0187711608369,0.100773712128,0.180359592379,0.347931278631,0.37626740375,0.222602659558,0.300279578889,0.0704139124552,0.101471301951,0.239812509196,0.262421116602,0.126301378815,0.225723615561,0.10677373862,0.0682107303232,0.376424251681,0.0440856974365,0.0417258154152,0.00594605190624,0.0526249931019,0.107093430314,0.0169108164038,0.141231336807,0.269743449978,0.129707468246,0.140157793712,0.273803880607,0.115018363012,0.0384391177873,0.210209232986,0.197048740915,0.0156798684323,0.312557411611,0.276854871947,0.0919787584786,0.0120042286888,0.376196717284,0.346746571983,0.0,0.0360749950439,0.0,0.502979324794,0.00543008668432
180.0,None,0.323523687537,0.377775046704,0.00429845539565,0.0636121701443,0.0311753206331,0.0989589355581,0.0451473561142,0.0922669900944,0.01772216056,0.109498438215,0.232171237835,0.100843914945,0.473509736935,0.360908291696,0.125912693776,0.719492736129,0.334505465545,0.13988543769,0.0936110233266,0.178952701798,0.685246987874,0.0242891061458,0.000796818944925,0.2459683756,0.206733423167,0.0359216793927,0.163382903268,0.404819766804,0.103552405781,0.195188085098,0.051548554985,0.0605277157742,0.399159911928,0.00494083871406,0.107179489309,0.276494256631,0.0585600526558,0.0118274208576,0.11280385473,0.852419537785,0.103487131653,0.879193021236,0.0457748193405,0.0132661670883,0.226048854957,0.145038902614,0.18364051763,0.0,0.108224985132,0.0367158197307,0.00583326164357,0.406026629079
170.0,None,0.647047375074,0.661106331732,0.722140506469,0.589420095784,0.0656322539644,0.0801908615729,0.192902339761,0.176146071998,0.0295369342667,0.00312852680615,0.190437389562,0.295517760688,0.294949011596,0.109117547088,0.052659748098,0.716517938436,0.540942674209,0.137066790414,0.215378171215,0.167888662409,0.736166334666,0.055322566037,0.190439727837,0.327134324138,0.130836500877,0.0718433587853,0.199497392456,0.515585678584,0.0882741819773,0.277729377783,0.089360268314,0.201759052581,0.323252972845,0.160228679235,0.189625250316,0.153695550758,0.0938608398292,0.0266116969297,0.0244521512366,0.933734999833,0.00940792105937,0.856708083083,0.12239656417,0.168038116451,0.327306119267,0.038446316055,0.293601018717,0.0472851754637,0.324674955395,0.348800287441,2.82622690151,0.515085757902
160.0,None,0.150039971032,0.129238831767,0.137550572661,0.0869708751065,0.0754770920591,0.114314632455,0.143650678545,0.180340026094,0.0236295474134,0.0531849557046,0.0478586109893,0.358858331821,0.0947389547912,0.0608812995904,0.0641331010356,0.47424691456,0.295281608271,0.133362282565,0.196202879487,0.203383077008,0.314999626718,0.0844223300991,0.0860564460518,0.203728338536,0.527654990064,0.0734761623941,0.0778007858226,0.255153546063,0.112040307894,0.317424659803,0.10095983981,0.137196155755,0.142678457343,0.136292481788,0.173136098114,0.00678377032678,0.144456773648,0.0325254073585,0.0597102330934,0.442691745628,0.0595835000427,0.56771248199,0.106477532533,0.11320462582,0.00420068779426,0.373799784738,0.377981567133,0.0,0.144299980176,0.514021476229,0.404468862082,0.135376423156
150.0,None,0.0937749818947,0.11929738317,0.085969107913,0.240936033254,0.357695784106,0.303701560851,0.389908984622,0.398425639044,0.33672105064,0.240896564074,0.0480010473316,0.490406320231,0.0824648323931,0.0471259502402,0.0172590608292,0.666675494737,0.896792849234,0.391630905865,0.35073793096,0.324103136197,1.20932232793,0.473849804752,0.0980087302257,0.416977256039,0.204725827158,0.336357543404,0.00147963794459,0.847146320037,0.280100769736,0.471488079906,0.314477761144,0.35106075149,0.020672356733,0.252348454124,0.35863906038,0.00940664867809,0.224878571246,0.334124639228,0.0831434779231,1.37051222939,0.232062052798,0.795909415409,0.550523721645,0.048642612657,0.355382727278,0.0367092641959,0.113356746855,0.661992456491,0.468974935571,0.165221188788,1.13823502689,1.16988479156
