Time,Sea Level,Red,Bottom orange,Top orange,CO2,All-Fam-Max,All-Fam-Min,Marine-Fam-Max,Marine-Fam-Min,Terrestrial-Fam-Max,Terrestrial-Fam-Min,All-Fam-pcOrig-Max,All-Fam-pcOrig-Min,Marine-Fam-pcOrig-Max,Marine-Fam-pcOrig-Min,Terrestrial-Fam-pcOrig-Max,Terrestrial-Fam-pcOrig-Min,All-Fam-pcExtin-Max,All-Fam-pcExtin-Min,Marine-Fam-pcExtin-Max,Marine-Fam-pcExtin-Min,Terrestrial-Fam-pcExtin-max,Terrestrial-Fam-pcExtin-Min,Sep_ngen,Sep-pcOrig,Sep-pcExtin,allmaxbc,allmaxp,allmaxq,allminbc,allminp,allminq,marmaxbc,marmaxp,marmaxq,marminbc,marminp,marminq,terrmaxbc,terrmaxp,terrmaxq,terrminbc,terrminp,terrminq,Sepbc,sep-p,sep-q,pulsedR,p&f01terrf,p&f02f,cosunaD,cosunaP,cosunaQ
520.0,None,1.71917851242,1.85745650446,1.33511646647,2.92134191109,-1.15314631871,-1.0297974592,-1.52540758274,-1.43868451707,-0.837762196913,-0.681074382819,0.725039330197,0.65053601877,0.73447361566,0.72630284859,-0.648762413952,-0.71608607678,1.01999902001,1.15450553477,1.19155206779,1.28918665696,-0.598373404642,-0.59863758179,-0.95877615406,0.948476478034,1.51533054845,-1.23507729576,0.588162808803,0.840049146107,-1.11643138135,0.59806911728,1.15072568669,-1.73341480363,0.663634232931,1.08926722849,-1.65533198927,0.736844770997,1.33061944281,-0.84072320101,-0.654062751991,-0.546212186111,-0.682103861461,-0.803901722577,-0.563728272254,-0.98873827964,1.92225685025,3.09580372199,3.53536692543,-1.01754060277,-1.03229985818,None,None,None
510.0,None,2.19743092008,2.26008517266,1.77355891683,2.32316625202,-1.17857881712,-1.07415836134,-1.58902431181,-1.54772732355,-0.837762196913,-0.681074382819,1.68570124037,1.57809963672,1.61395457684,1.57827094377,-0.648762413952,-0.71608607678,1.14089986522,1.2918944563,1.33354631666,1.44992437038,-0.598373404642,-0.59863758179,-0.930887490988,2.38975956867,2.84377151731,-1.1877259911,1.70822731068,0.874949883061,-1.08417735332,1.60779037782,1.08197080696,-1.61639455314,1.65766081643,1.10203557872,-1.57700851632,1.61503730862,1.22020549318,-0.84072320101,-0.654062751991,-0.546212186111,-0.682103861461,-0.803901722577,-0.563728272254,-0.994929157615,1.94028918377,2.03288396671,0.582457741578,-1.01754060277,-0.364912449867,1.08977592387,-0.0871333224459,0.390050258983
500.0,None,1.89735097802,1.84751505586,1.49845777151,1.76916351606,-1.15642793141,-1.06733360717,-1.53361619294,-1.53095150717,-0.837762196913,-0.681074382819,0.648052487222,0.338055867846,0.665393127791,0.451565960671,-0.648762413952,-0.71608607678,-0.492797419061,-0.372637559602,-0.430742339052,-0.321102922914,-0.598373404642,-0.59863758179,-0.851205596496,-0.0709485534212,-0.225132776928,-1.13710907923,1.19749765635,-0.257900632513,-1.04683058402,0.844614969137,-0.0799631006495,-1.49130394054,1.15681384638,-0.179959326494,-1.48631817921,0.889737046133,-0.0246599043473,-0.84072320101,-0.654062751991,-0.546212186111,-0.682103861461,-0.803901722577,-0.563728272254,-0.942748900401,0.456256606767,0.0522712709016,2.01113055985,-1.01754060277,-0.0943499870379,1.06223905907,0.643534185142,-0.108334643888
490.0,None,1.70980101423,1.64868608392,1.75636509525,1.51705386683,-0.929996655231,-0.845529096432,-0.967222088964,-0.98573747479,-0.837762196913,-0.681074382819,0.715211222584,0.707292033356,0.699871692719,0.752271467767,-0.648762413952,-0.71608607678,-0.394580250346,-0.356289405399,-0.334218613184,-0.315261760942,-0.598373404642,-0.59863758179,-0.471122959767,-0.0287085163571,-0.427238936123,-0.926477413701,1.2467038686,-0.216355036787,-0.843120933305,1.36810112674,-0.140084462538,-0.97076558488,1.15368114211,-0.153260217222,-0.991643613167,1.3024740664,-0.107502843018,-0.84072320101,-0.654062751991,-0.546212186111,-0.682103861461,-0.803901722577,-0.563728272254,-0.619054423447,0.629711929317,-0.299641465624,1.899978555,-1.01754060277,0.0499499931377,0.658365042033,-1.28375771631,0.0537073318824
480.0,None,1.45191981402,1.37529624748,1.51995004849,1.514983508,-0.929996655231,-0.845529096432,-0.967222088964,-0.98573747479,-0.837762196913,-0.681074382819,0.715211222584,0.707292033356,0.699871692719,0.752271467767,-0.648762413952,-0.71608607678,-0.394580250346,-0.356289405399,-0.334218613184,-0.315261760942,-0.598373404642,-0.59863758179,-0.471122959767,-0.0287085163571,-0.427238936123,-0.926477413701,1.2467038686,-0.216355036787,-0.843120933305,1.36810112674,-0.140084462538,-0.97076558488,1.15368114211,-0.153260217222,-0.991643613167,1.3024740664,-0.107502843018,-0.84072320101,-0.654062751991,-0.546212186111,-0.682103861461,-0.803901722577,-0.563728272254,-0.619054423447,0.629711929317,-0.299641465624,1.899978555,-1.01754060277,0.0499499931377,0.658365042033,-1.28375771631,0.0537073318824
470.0,None,1.04868739187,0.917989612001,1.15028288446,1.58493318876,-0.846315531427,-0.763632046315,-0.757902528798,-0.784427678221,-0.837762196913,-0.681074382819,0.979288201078,0.953210906139,0.928824166797,0.963351312953,-0.648762413952,-0.71608607678,0.0343617711659,0.305287376769,0.115227570549,0.368617903159,-0.598373404642,-0.59863758179,-0.462357951372,0.235397164744,-0.0431760264564,-0.828509197176,1.2609988755,0.233196997327,-0.746358849215,1.33234558551,0.628201487007,-0.728654721783,1.14282891738,0.310702199602,-0.756673194298,1.24085342134,0.641405957791,-0.84072320101,-0.654062751991,-0.546212186111,-0.682103861461,-0.803901722577,-0.563728272254,-0.420946328262,0.52594649243,0.133552986134,2.66652031052,-0.970255427302,-0.382949947389,-0.773551927463,-0.503843814313,-0.380002183452
460.0,None,0.0546725837839,-0.14077466363,0.239010340584,1.22826251651,-0.642855544137,-0.526471838685,-0.25307300134,-0.205662013083,-0.837762196913,-0.681074382819,-0.300146243004,-0.354610852409,-0.213964475372,-0.203571104121,-0.648762413952,-0.71608607678,-0.381663156786,-0.375134075762,-0.324428696311,-0.339911789876,-0.598373404642,-0.59863758179,0.250795004335,-0.447553734092,-0.538170857057,-0.648900800212,-0.20520134216,-0.305225527588,-0.53755645723,-0.244257710587,-0.303566517388,-0.288819987157,-0.148791359479,-0.26355973237,-0.253754052156,-0.134405405224,-0.292910281653,-0.84072320101,-0.654062751991,-0.546212186111,-0.682103861461,-0.803901722577,-0.563728272254,0.0619421537505,-0.322019863263,-0.401392549538,1.25174702771,-0.970255427302,2.43089966604,2.16371365099,0.679228855312,0.0115750048336
450.0,None,-0.287606100132,-0.498666813139,-0.0747769032979,1.28912474439,-0.642855544137,-0.526471838685,-0.25307300134,-0.205662013083,-0.837762196913,-0.681074382819,-0.300146243004,-0.354610852409,-0.213964475372,-0.203571104121,-0.648762413952,-0.71608607678,-0.381663156786,-0.375134075762,-0.324428696311,-0.339911789876,-0.598373404642,-0.59863758179,0.250795004335,-0.447553734092,-0.538170857057,-0.648900800212,-0.20520134216,-0.305225527588,-0.53755645723,-0.244257710587,-0.303566517388,-0.288819987157,-0.148791359479,-0.26355973237,-0.253754052156,-0.134405405224,-0.292910281653,-0.84072320101,-0.654062751991,-0.546212186111,-0.682103861461,-0.803901722577,-0.563728272254,0.0619421537505,-0.322019863263,-0.401392549538,1.25174702771,-0.970255427302,2.43089966604,2.16371365099,0.679228855312,0.0115750048336
440.0,None,-0.1375661291,-0.33960363558,0.0627736693629,1.42053721513,-0.670749252072,-0.541827535582,-0.322846188062,-0.24340759994,-0.837762196913,-0.681074382819,0.848887729767,0.975254856319,0.808180029055,0.97365240417,-0.648762413952,-0.71608607678,3.43447159978,3.7312323421,3.67900003768,3.89898203048,-0.598373404642,-0.59863758179,-0.0384502726725,0.586051737766,2.59649444792,-0.668494443518,0.893514923104,3.78794106145,-0.542649198498,1.06320769627,4.3859331212,-0.337242159776,0.819571567037,4.05204571362,-0.266120916307,1.00061831227,4.34621226237,-0.84072320101,-0.654062751991,-0.546212186111,-0.682103861461,-0.803901722577,-0.563728272254,-0.134397119156,0.262973502314,3.60682132763,0.597645389219,-0.970255427302,2.0701497156,1.24581815772,0.330048740421,3.49574113854
430.0,None,0.0312288383102,-0.190481906618,0.217518063606,1.4697833076,-0.63793312509,-0.543533724126,-0.261281611542,-0.264377370416,-0.828901116633,-0.674817329207,0.675898792128,0.512546616346,0.578425727885,0.501282604511,2.75620839929,1.56240480324,0.0982383740755,0.204218738714,0.141118259801,0.216747691895,-0.598373404642,-0.59863758179,-0.0846657714782,0.476263795496,0.335255821234,-0.627674353299,0.732828034478,0.128604280898,-0.535858876807,0.533300279153,0.213295044791,-0.24846817664,0.618473102424,0.192483656952,-0.257876340206,0.499275302273,0.216921078258,-0.831852635367,4.74361437866,-0.546212186111,-0.675831914089,2.71788101715,-0.563728272254,-0.178617676117,0.396254080568,0.0777081080907,-0.16588885439,-0.970255427302,0.771449894016,0.346280574323,-0.4086931788,-0.181335954017
420.0,None,0.0781163292576,-0.135803939332,0.260502617563,0.980499040394,-0.629729093344,-0.526471838685,-0.240760086036,-0.222437829464,-0.82299372978,-0.668560275594,-0.599547434372,-0.652919892503,-0.486524007417,-0.474607001183,0.334317613391,0.380331025856,-0.384971192941,-0.332532235498,-0.322891436637,-0.29122188124,-0.598373404642,-0.59863758179,-0.1755031312,-0.464726930331,-0.315572528844,-0.617877531646,-0.5824255172,-0.347541785058,-0.515487911736,-0.628759870382,-0.284277701697,-0.232327452434,-0.486202404758,-0.306335817828,-0.216653459703,-0.474616236597,-0.272889706143,-0.825938924938,0.553649459464,-0.546212186111,-0.669559966716,0.89079072317,-0.563728272254,-0.190999432066,-0.499202166155,-0.236292703285,0.0479877964022,-0.970255427302,0.158174978269,0.0158381967466,-0.357961724646,0.27099387748
